"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada","2016A000011124","Male","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293955","1.2.4.5","311414","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478293956","1.2.4.6","1083","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478293957","1.2.4.7","128071","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478293958","1.2.4.8","182260","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Total, by death status","Number","223","units","0","v1478293959","1.2.4.9","311414","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Yes, deceased","Number","223","units","0","v1478293960","1.2.4.10","0","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","No, not deceased","Number","223","units","0","v1478293961","1.2.4.11","198977","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478293962","1.2.4.12","112437","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478293963","1.2.5.1","270060","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478293964","1.2.5.2","9236","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","No, hospitalized","Number","223","units","0","v1478293965","1.2.5.3","99732","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478293966","1.2.5.4","161092","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293967","1.2.5.5","270060","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478293968","1.2.5.6","1795","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478293969","1.2.5.7","107173","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478293970","1.2.5.8","161092","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Total, by death status","Number","223","units","0","v1478293971","1.2.5.9","270060","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Yes, deceased","Number","223","units","0","v1478293972","1.2.5.10","0","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","No, not deceased","Number","223","units","0","v1478293973","1.2.5.11","166359","","","","0"
"2024","Canada","2016A000011124","Male","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478293974","1.2.5.12","103701","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478293975","1.2.6.1","249223","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478293976","1.2.6.2","16369","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","No, hospitalized","Number","223","units","0","v1478293977","1.2.6.3","81540","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478293978","1.2.6.4","151314","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293979","1.2.6.5","249223","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478293980","1.2.6.6","3943","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478293981","1.2.6.7","93966","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478293982","1.2.6.8","151314","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Total, by death status","Number","223","units","0","v1478293983","1.2.6.9","249223","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Yes, deceased","Number","223","units","0","v1478293984","1.2.6.10","1096","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","No, not deceased","Number","223","units","0","v1478293985","1.2.6.11","152000","","","","0"
"2024","Canada","2016A000011124","Male","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478293986","1.2.6.12","96127","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478293987","1.2.7.1","190173","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478293988","1.2.7.2","26507","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","No, hospitalized","Number","223","units","0","v1478293989","1.2.7.3","56931","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478293990","1.2.7.4","106735","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293991","1.2.7.5","190173","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478293992","1.2.7.6","5756","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478293993","1.2.7.7","77682","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478293994","1.2.7.8","106735","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478293995","1.2.7.9","190173","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478293996","1.2.7.10","2768","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478293997","1.2.7.11","108549","","","","0"
"2024","Canada","2016A000011124","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478293998","1.2.7.12","78856","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478293999","1.2.8.1","146630","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478294000","1.2.8.2","36974","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478294001","1.2.8.3","33625","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478294002","1.2.8.4","76031","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294003","1.2.8.5","146630","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478294004","1.2.8.6","5775","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478294005","1.2.8.7","64824","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478294006","1.2.8.8","76031","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478294007","1.2.8.9","146630","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478294008","1.2.8.10","5220","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478294009","1.2.8.11","70158","","","","0"
"2024","Canada","2016A000011124","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478294010","1.2.8.12","71252","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478294011","1.2.9.1","159803","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478294012","1.2.9.2","48923","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478294013","1.2.9.3","33064","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478294014","1.2.9.4","77816","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478294015","1.2.9.5","159803","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478294016","1.2.9.6","3076","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478294017","1.2.9.7","78911","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478294018","1.2.9.8","77816","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Total, by death status","Number","223","units","0","v1478294019","1.2.9.9","159803","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478294020","1.2.9.10","10863","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","No, not deceased","Number","223","units","0","v1478294021","1.2.9.11","68325","","","","0"
"2024","Canada","2016A000011124","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478294022","1.2.9.12","80615","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478294023","1.2.10.1","1528","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478294024","1.2.10.2","630","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478294025","1.2.10.3","390","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478294026","1.2.10.4","508","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478294027","1.2.10.5","1528","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478294028","1.2.10.6","422","","","","0"
"2024","Canada","2016A000011124","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478294029","1.2.10.7","598","","","","0"
